obs,sdf_2020_f,unrest,pop,male,v_age,income,region,sdf_2016_f,sdf_2024_f
No,39.84938736,0,8173,0.500646496,18,4,Northern Rim,66.15879205,40.86938736
No,42.09977064,0,5905,0.487799834,42,3,Eastern Islands,58.2920495,43.11977064
No,30.75679555,0,8280,0.518901949,46,1,West,57.95590614,31.77679555
No,49.49768254,0,11017,0.484700633,47,6,Eastern Islands,56.35436438,50.51768254
No,39.18522627,0,5908,0.524189806,18,3,Northern Rim,63.21687654,40.20522627
No,58.02454069,0,4879,0.539699445,36,4,Northern Rim,58.28240625,59.04454069
No,50.8971608,1,9073,0.505133112,26,3,Eastern Islands,67.84380279,51.9171608
No,51.27447893,0,4579,0.488312497,31,5,West,60.41705735,52.29447893
No,46.32985925,0,16674,0.539748864,44,2,Eastern Islands,69.41678988,47.34985925
No,57.78281269,0,15108,0.496422936,70,3,West,48.68743821,58.80281269
No,43.3241971,0,5412,0.529868659,34,2,West,51.20635051,44.3441971
No,55.48075661,1,10664,0.51374328,63,3,West,60.69471977,56.50075661
No,57.34147848,0,10892,0.508941676,45,3,Eastern Islands,56.73797445,58.36147848
No,42.86495124,0,11877,0.541660422,60,6,West,59.17646225,43.88495124
No,40.84734489,0,8872,0.52001339,57,4,Northern Rim,46.20231432,41.86734489
No,42.25400833,0,4607,0.490868062,48,3,Eastern Islands,45.06482639,43.27400833
No,66.87242063,0,15131,0.549384219,54,3,Eastern Islands,54.05489606,67.89242063
No,61.18740357,0,10156,0.521375444,46,5,Northern Rim,45.42572859,62.20740357
No,61.0585149,0,13380,0.500599508,59,5,Eastern Islands,61.32260125,62.0785149
No,51.47417624,0,10084,0.515929329,52,3,Eastern Islands,45.71584257,52.49417624
No,52.68506261,0,15356,0.495779282,18,4,Northern Rim,46.41187542,53.70506261
No,46.56981047,0,14316,0.503484373,42,3,Northern Rim,38.87731983,47.58981047
No,56.78541032,0,7233,0.52981489,50,4,West,58.21692962,57.80541032
No,50.56135752,0,5769,0.496679262,50,1,Eastern Islands,58.56780577,51.58135752
No,53.91832003,0,11170,0.49323459,74,3,Eastern Islands,53.91884382,54.93832003
No,49.6496111,1,14598,0.472731205,47,3,West,61.19978956,50.6696111
No,55.64518913,0,8541,0.486525097,44,4,Northern Rim,57.47777493,56.66518913
No,61.73536725,1,6902,0.466808826,65,3,Northern Rim,70.93571976,62.75536725
No,50.83426451,0,1574,0.500343528,29,5,West,59.18004644,51.85426451
No,61.21377764,0,6775,0.535172051,33,3,West,63.50382159,62.23377764
No,53.54976469,0,14923,0.465043495,67,3,West,57.70980198,54.56976469
No,45.18699362,0,100,0.526987155,46,5,Eastern Islands,55.99796316,46.20699362
No,48.7467145,1,9779,0.502254221,47,4,Eastern Islands,60.57403597,49.7667145
No,49.81347259,0,7607,0.487823079,69,3,Northern Rim,56.42120356,50.83347259
No,71.44832793,0,14065,0.46808999,48,3,Northern Rim,58.67462873,72.46832793
No,50.38327649,0,2798,0.530430095,44,3,Eastern Islands,40.95134637,51.40327649
No,51.31208431,0,6609,0.495716393,39,3,Northern Rim,62.691737,52.33208431
No,52.69761266,0,8259,0.497991564,42,4,West,58.1918869,53.71761266
No,54.36306173,0,9837,0.497674734,26,3,Eastern Islands,46.67103098,55.38306173
No,62.28188692,0,10433,0.492124707,58,2,Eastern Islands,66.12402037,63.30188692
No,45.42774224,0,11979,0.506374815,32,2,Eastern Islands,50.19003739,46.44774224
No,45.51844418,0,11525,0.489131472,19,5,Eastern Islands,60.76182377,46.53844418
No,50.15766515,0,7381,0.555726361,41,5,Northern Rim,47.66242557,51.17766515
No,50.8737968,0,7426,0.494784044,66,3,West,38.95355753,51.8937968
No,48.58445799,0,15488,0.533158245,30,4,Northern Rim,62.71164698,49.60445799
No,62.62567165,0,10266,0.526365349,27,4,Eastern Islands,58.70728555,63.64567165
No,47.2839043,0,16436,0.512156591,18,3,West,64.48353946,48.3039043
No,45.83659072,0,12082,0.516083128,32,5,Eastern Islands,47.3712726,46.85659072
No,53.185721,0,11137,0.516594561,23,3,West,58.70689193,54.205721
No,47.93258677,0,10831,0.503274517,38,5,West,56.6580755,48.95258677
No,44.69932188,1,7258,0.52560204,18,3,Northern Rim,63.8059943,45.71932188
No,50.57195617,0,10651,0.533818761,51,3,Northern Rim,57.04956021,51.59195617
No,56.00787452,0,8421,0.489055034,30,3,West,64.8369511,57.02787452
No,38.31976063,0,14767,0.495159344,43,3,West,46.02168105,39.33976063
No,36.66441628,0,4970,0.515205358,41,3,West,63.97423399,37.68441628
No,38.93353905,0,12543,0.513289509,25,4,West,54.97345498,39.95353905
No,59.4918158,0,16454,0.48986839,52,3,Northern Rim,56.19949339,60.5118158
No,46.78940841,0,8794,0.530302886,59,4,Northern Rim,63.27734432,47.80940841
No,62.12105101,0,10311,0.521857196,70,4,Eastern Islands,57.06247191,63.14105101
No,33.07501628,0,2117,0.511593249,48,3,Northern Rim,52.02041431,34.09501628
No,62.43788389,0,9475,0.530619474,48,2,Eastern Islands,53.46456191,63.45788389
No,44.17808867,0,7010,0.511535132,37,4,Northern Rim,66.56712578,45.19808867
No,60.4330877,0,15409,0.506720938,18,3,West,72.18260243,61.4530877
No,51.50920883,0,11373,0.533981972,23,5,Northern Rim,57.84330219,52.52920883
No,45.52101929,0,9558,0.478126427,36,3,Eastern Islands,64.07790643,46.54101929
No,43.2772068,0,100,0.499718555,59,5,Eastern Islands,76.07196234,44.2972068
No,45.9881947,0,9768,0.499347829,38,3,Northern Rim,57.94280448,47.0081947
No,48.74714952,0,11534,0.548471917,29,5,West,56.53869245,49.76714952
No,56.57807186,0,11786,0.534203182,41,5,Northern Rim,64.85937738,57.59807186
No,39.31597837,0,4982,0.487378181,39,4,Northern Rim,60.32165347,40.33597837
No,48.77329323,0,6711,0.503584915,51,6,Northern Rim,59.69041992,49.79329323
No,52.95037961,0,14611,0.525063957,57,5,West,50.46133407,53.97037961
No,53.91413702,0,12034,0.537585962,77,5,Northern Rim,55.84049577,54.93413702
No,54.99893723,0,7266,0.510686767,39,4,West,54.80810926,56.01893723
No,47.22714178,0,6635,0.486829629,40,3,Northern Rim,60.30701881,48.24714178
No,51.06984858,0,11101,0.511431405,21,2,Eastern Islands,56.43088735,52.08984858
No,57.849395,0,7691,0.544021034,50,5,West,59.1311208,58.869395
No,48.26754753,0,15586,0.467219775,50,2,West,56.05749657,49.28754753
No,49.96909063,0,9173,0.515941168,30,2,Northern Rim,51.6974796,50.98909063
No,60.2201381,0,14398,0.509077626,59,4,Northern Rim,64.44700845,61.2401381
No,46.40358406,0,14039,0.522049552,55,3,West,44.63733141,47.42358406
No,47.41000731,0,12197,0.528848446,41,3,Eastern Islands,52.31536972,48.43000731
No,46.19234664,0,6017,0.522470114,37,2,West,60.08954184,47.21234664
No,41.37585687,0,1340,0.506860368,48,2,Eastern Islands,58.15215778,42.39585687
No,57.52577224,0,7715,0.508525615,46,4,West,72.85785075,58.54577224
No,53.93784499,0,8273,0.528196176,29,3,Eastern Islands,44.83719107,54.95784499
No,57.14488535,0,7925,0.500514615,49,2,Eastern Islands,53.08574134,58.16488535
No,53.59361508,0,11543,0.518097929,36,3,Eastern Islands,54.89700144,54.61361508
No,49.41545776,0,5493,0.510479406,30,5,Northern Rim,57.226501,50.43545776
No,56.17577927,0,14095,0.504715157,57,3,West,48.47678932,57.19577927
No,46.48831431,0,6948,0.522058629,50,2,Eastern Islands,50.92907147,47.50831431
No,50.73549638,1,19455,0.488621625,34,4,Eastern Islands,54.47067398,51.75549638
No,42.45156011,1,11050,0.519918074,65,3,Northern Rim,46.15639128,43.47156011
No,62.39312864,0,13845,0.50594298,72,1,Northern Rim,59.28307268,63.41312864
No,50.79617425,0,22031,0.528899548,45,3,West,54.39827455,51.81617425
No,46.61782427,0,12057,0.515622518,50,1,West,50.26185291,47.63782427
No,50.9206703,0,16261,0.51006842,39,4,Northern Rim,55.89210641,51.9406703
No,58.26951492,0,6090,0.52604468,71,5,Northern Rim,55.63780695,59.28951492
No,45.18302354,0,10098,0.45765973,40,3,West,55.14529418,46.20302354
No,59.21780431,0,13161,0.514328942,59,2,Eastern Islands,64.51697826,60.23780431
No,51.71691445,0,14360,0.520645325,38,3,Northern Rim,48.6835675,52.73691445
No,41.90675541,0,8765,0.519068964,61,2,Eastern Islands,58.40933859,42.92675541
No,47.96474062,0,5601,0.541402522,56,3,West,51.94443707,48.98474062
No,56.83637545,0,11919,0.496091095,36,3,West,54.63671213,57.85637545
No,56.77882686,0,6801,0.496958137,35,4,Eastern Islands,62.32587682,57.79882686
No,55.28307537,0,14721,0.505172019,18,4,Eastern Islands,57.74986469,56.30307537
No,44.24701751,0,10751,0.498900305,48,4,Northern Rim,62.41857445,45.26701751
No,55.95846949,0,5312,0.501938717,33,3,Northern Rim,58.47254102,56.97846949
No,61.96786068,0,6859,0.504585547,48,5,Northern Rim,66.26226661,62.98786068
No,40.76265582,0,13429,0.51223221,53,5,West,64.32652332,41.78265582
No,38.77922975,1,12586,0.521117593,44,3,Northern Rim,71.48218996,39.79922975
No,68.38973966,0,9020,0.521572798,41,3,Eastern Islands,59.58688458,69.40973966
No,61.62182074,0,11039,0.524954011,61,2,West,57.61947954,62.64182074
No,60.16779347,0,11538,0.549104022,45,3,Eastern Islands,61.43700612,61.18779347
No,47.18238895,0,10744,0.534491986,46,3,Eastern Islands,49.97219928,48.20238895
No,52.23122628,0,12148,0.472738392,51,5,Eastern Islands,47.35335714,53.25122628
No,46.88981479,0,22256,0.484554925,37,3,Eastern Islands,53.30591542,47.90981479
No,58.89687903,0,9273,0.503251763,69,4,Northern Rim,54.81228078,59.91687903
No,45.4787878,0,11813,0.495700727,50,4,Northern Rim,51.78493317,46.4987878
No,62.97781781,0,12448,0.496639838,35,4,West,66.25599691,63.99781781
No,48.19487562,0,13580,0.542525378,52,6,West,59.52322911,49.21487562
No,48.28713682,0,9903,0.475735426,42,3,Eastern Islands,50.72965797,49.30713682
No,46.80476613,0,17216,0.51281119,42,4,West,56.01922373,47.82476613
No,39.45417239,0,9030,0.537392492,63,4,Eastern Islands,52.3812084,40.47417239
No,41.10061137,0,6318,0.506208249,20,4,Northern Rim,61.36942672,42.12061137
No,55.48508953,0,18027,0.523090567,44,3,Eastern Islands,44.22308842,56.50508953
No,49.72735026,0,9254,0.49167938,64,3,West,54.93769603,50.74735026
No,45.04719101,0,7796,0.520073558,52,4,West,49.88260147,46.06719101
No,41.72266868,0,15621,0.49606257,57,3,West,48.41563233,42.74266868
No,43.65854953,0,3202,0.532997246,24,4,Northern Rim,50.15042096,44.67854953
No,55.94878161,0,5228,0.528421086,47,3,Eastern Islands,55.46269543,56.96878161
No,41.42482406,0,12138,0.48891924,54,3,Northern Rim,48.54824111,42.44482406
No,41.77137982,0,11345,0.519050602,48,3,Eastern Islands,53.74322713,42.79137982
No,42.60097465,0,2900,0.488493199,53,4,West,59.8016036,43.62097465
No,43.51472786,0,7634,0.513406276,41,3,Northern Rim,66.25824219,44.53472786
No,55.31128209,0,6772,0.512009102,18,3,Northern Rim,58.50563094,56.33128209
No,48.84329252,0,10392,0.487878783,64,3,West,61.40773738,49.86329252
No,65.79002998,0,15268,0.519134217,18,3,Eastern Islands,62.04689827,66.81002998
No,39.47042588,0,1263,0.517466213,38,3,Eastern Islands,68.20277047,40.49042588
No,37.96439363,0,3693,0.52893861,33,3,Northern Rim,56.01892108,38.98439363
No,47.66526878,0,14004,0.509144208,44,4,West,50.18006292,48.68526878
No,59.184074,0,7889,0.491128415,73,3,West,49.96755177,60.204074
No,63.20735817,0,7176,0.498574637,62,3,Eastern Islands,59.57865735,64.22735817
No,60.66628542,0,13017,0.496850464,40,4,West,63.78211181,61.68628542
No,45.99118389,0,7313,0.52203333,30,3,Eastern Islands,55.07208428,47.01118389
No,63.34143836,0,14532,0.510702804,58,3,West,61.06189544,64.36143836
No,55.59393786,0,9504,0.491712987,35,4,Northern Rim,51.77987934,56.61393786
No,50.47491602,0,9513,0.501335908,68,5,Eastern Islands,55.41260614,51.49491602
No,50.5654156,0,5016,0.539997944,56,4,West,59.90965137,51.5854156
No,47.23357483,0,8208,0.471189167,55,4,Eastern Islands,59.5441575,48.25357483
No,45.26828494,0,3106,0.502664979,30,3,Northern Rim,48.03980611,46.28828494
No,55.03792238,0,14299,0.513932309,60,4,Northern Rim,54.59322366,56.05792238
No,41.07211968,0,8327,0.516920775,51,3,Eastern Islands,63.98491797,42.09211968
No,56.79350895,0,7125,0.498721122,29,3,Northern Rim,64.1970955,57.81350895
No,57.51172804,0,9793,0.53827925,26,2,Eastern Islands,55.67095517,58.53172804
No,41.62748294,0,9350,0.518269512,41,4,Northern Rim,48.61421529,42.64748294
No,46.78976338,0,9533,0.514401692,77,2,Eastern Islands,54.01467891,47.80976338
No,40.76790958,0,9584,0.495933351,52,4,West,52.11120195,41.78790958
No,50.31940569,0,14124,0.491447985,52,3,West,60.81674505,51.33940569
No,48.5746996,0,5131,0.523418201,42,3,Eastern Islands,47.01032472,49.5946996
No,58.41377035,0,8431,0.496466567,45,3,Eastern Islands,55.18548321,59.43377035
No,48.238505,0,14091,0.506147288,27,6,West,49.71997303,49.258505
No,57.1952778,0,9063,0.469610133,43,4,Eastern Islands,54.27949747,58.2152778
No,48.53229764,0,11082,0.498504064,33,4,West,65.98676792,49.55229764
No,52.21394083,1,11329,0.522619373,47,2,Eastern Islands,55.11355877,53.23394083
No,44.39917877,0,11555,0.539859826,26,4,Eastern Islands,51.68586306,45.41917877
No,40.62191194,0,15692,0.50857532,53,3,Eastern Islands,53.88220848,41.64191194
No,51.70513463,0,7410,0.526052655,39,3,West,52.35411505,52.72513463
No,49.43071534,0,5655,0.49012504,53,3,Northern Rim,57.792963,50.45071534
No,55.15018508,0,8088,0.515026519,24,2,Northern Rim,60.88507306,56.17018508
No,51.51515602,0,7894,0.530259142,37,5,Eastern Islands,66.10388061,52.53515602
No,54.44084033,0,11089,0.526140815,25,3,Northern Rim,55.20229865,55.46084033
No,46.76655394,0,3121,0.486910311,64,3,Northern Rim,57.99518909,47.78655394
No,55.99378407,0,11502,0.544347716,52,4,West,47.60378325,57.01378407
No,34.32911731,0,7427,0.5370177,48,4,West,50.71378109,35.34911731
No,50.94752719,0,13145,0.533859515,34,2,Eastern Islands,67.6670487,51.96752719
No,44.11394517,0,7227,0.518841542,49,3,West,48.49903488,45.13394517
No,51.03455338,0,7426,0.501476936,46,2,West,63.24470902,52.05455338
No,57.57338801,0,11992,0.501493027,45,2,Northern Rim,51.60511127,58.59338801
No,50.18046434,0,11320,0.498174836,44,5,Northern Rim,46.63220098,51.20046434
No,39.44489046,0,13454,0.482354291,19,4,Eastern Islands,53.66768824,40.46489046
No,44.76440781,0,6267,0.571023117,29,3,Eastern Islands,55.07375469,45.78440781
No,41.06506747,1,3671,0.473477143,35,3,West,41.64877164,42.08506747
No,55.19972639,0,3990,0.529678297,37,3,Northern Rim,57.83154292,56.21972639
No,49.67869861,0,11213,0.513743872,49,3,Northern Rim,56.86025881,50.69869861
No,55.41685509,0,7544,0.489021413,42,3,Northern Rim,52.03847383,56.43685509
No,49.3792179,0,10154,0.489570889,21,5,Northern Rim,75.59741101,50.3992179
No,45.70731316,0,2297,0.506558694,29,3,West,58.88432238,46.72731316
No,35.51344538,0,20297,0.504292619,58,6,Eastern Islands,47.71177037,36.53344538
No,45.59647891,0,4987,0.514702234,34,3,Eastern Islands,55.48750184,46.61647891
No,53.13657381,0,8912,0.494945883,22,3,West,40.28696488,54.15657381
No,41.93142902,0,7380,0.525197566,76,4,Eastern Islands,58.92698129,42.95142902
No,50.93451462,0,10247,0.516558923,34,4,Eastern Islands,71.58977729,51.95451462
No,62.84953886,0,8308,0.480801628,31,3,Eastern Islands,64.19146976,63.86953886
No,67.17675209,0,9340,0.519400013,35,3,West,63.98481593,68.19675209
No,46.48708629,0,9626,0.497981211,42,3,Eastern Islands,47.67120021,47.50708629
No,47.79188666,0,8822,0.496311769,47,4,Northern Rim,53.80512863,48.81188666
No,66.75675741,0,11886,0.519554179,18,3,Northern Rim,56.06120695,67.77675741
No,51.81752365,1,8147,0.482142686,48,2,Eastern Islands,56.88891845,52.83752365
No,41.54613659,0,15544,0.482906281,41,3,Eastern Islands,58.49003825,42.56613659
No,53.5759076,0,13578,0.520236011,31,5,West,44.49866902,54.5959076
No,49.06002704,1,7546,0.50715159,48,3,Eastern Islands,48.41665081,50.08002704
No,57.61814401,0,13490,0.516581555,38,3,Eastern Islands,63.01345502,58.63814401
No,52.51228944,0,8102,0.473990319,35,2,Northern Rim,64.45149347,53.53228944
No,32.16448701,0,3227,0.521843739,18,4,Northern Rim,57.41324161,33.18448701
No,58.42204224,0,8103,0.510823709,48,3,Northern Rim,51.44719378,59.44204224
No,47.75394163,0,14095,0.505064449,36,3,Eastern Islands,51.887025,48.77394163
No,50.80868109,0,10201,0.548551348,26,4,Eastern Islands,62.37990709,51.82868109
No,63.03043507,0,12449,0.507926557,53,2,West,54.54643887,64.05043507
No,47.87981778,0,8200,0.538050603,18,3,West,45.75374284,48.89981778
No,50.56038382,0,16080,0.488843569,58,4,West,65.30578795,51.58038382
No,43.47549979,0,6885,0.521788978,41,3,Northern Rim,54.40556504,44.49549979
No,60.03802224,0,10379,0.507924565,59,4,Eastern Islands,54.66450947,61.05802224
No,53.96306599,1,10487,0.526264238,19,3,West,54.39182215,54.98306599
No,55.7957197,0,13427,0.471549934,38,4,West,63.61887055,56.8157197
No,45.46572438,0,4032,0.511042955,61,1,Eastern Islands,47.24868398,46.48572438
No,67.51451029,0,9284,0.553553195,25,4,West,54.11325842,68.53451029
No,57.83593444,0,962,0.54998797,57,4,West,61.72482315,58.85593444
No,53.61303426,0,11950,0.497653584,18,4,West,51.583347,54.63303426
No,52.39561362,0,5565,0.500461955,26,6,Eastern Islands,53.96455126,53.41561362
No,45.92142068,0,10282,0.521362819,35,5,Northern Rim,50.55710006,46.94142068
No,52.58632901,1,9733,0.509141352,31,4,West,43.68764203,53.60632901
No,43.24694038,1,10461,0.500860001,26,4,Northern Rim,49.39887776,44.26694038
No,62.59555766,0,12574,0.540156254,69,5,Northern Rim,59.85815713,63.61555766
No,38.19301628,0,15767,0.475212452,26,3,Northern Rim,63.25631485,39.21301628
No,41.93578699,0,11256,0.49069155,43,3,Eastern Islands,43.32258987,42.95578699
No,50.1927095,0,10382,0.457045796,21,4,West,57.04474173,51.2127095
No,61.96526573,0,8624,0.503248584,46,4,Northern Rim,63.05092087,62.98526573
No,51.59258048,0,7728,0.503404753,37,5,West,63.93623199,52.61258048
No,42.30938785,1,12880,0.51927922,63,2,West,54.13172799,43.32938785
No,51.64124979,1,12340,0.494997287,40,4,West,68.14189405,52.66124979
No,49.9999173,0,7169,0.53217944,41,4,West,60.57676079,51.0199173
No,50.21500358,1,11869,0.501934774,31,3,West,54.71736695,51.23500358
No,54.73312442,0,14795,0.50447005,55,4,West,58.28148337,55.75312442
No,60.81261408,0,2563,0.530966184,30,5,West,56.31493804,61.83261408
No,51.03714644,0,13727,0.512380073,37,3,West,65.63999712,52.05714644
No,45.91458689,1,5867,0.539256197,32,3,Northern Rim,71.02549742,46.93458689
No,63.01524125,0,8283,0.453710931,26,5,Eastern Islands,60.24780682,64.03524125
No,46.26075756,1,11422,0.494149758,40,3,West,45.68102815,47.28075756
No,60.27874302,0,13343,0.485848792,42,4,Eastern Islands,49.49546928,61.29874302
No,52.56465319,0,11634,0.487296258,26,3,Northern Rim,61.3900765,53.58465319
No,38.65766212,0,14091,0.496022563,67,3,Eastern Islands,59.46446475,39.67766212
No,65.12668716,0,12425,0.519724339,20,4,West,65.0890612,66.14668716
No,40.155874,0,16185,0.507128464,41,2,West,58.19310366,41.175874
No,57.49996851,0,16404,0.518549617,43,4,Eastern Islands,59.98181902,58.51996851
No,51.33217641,1,15143,0.492791007,26,5,West,62.38612692,52.35217641
No,37.34575164,0,14410,0.493375089,59,2,West,50.95974582,38.36575164
No,45.27416287,0,12842,0.521907919,40,4,Northern Rim,60.14443267,46.29416287
No,49.73786612,1,22469,0.506743627,61,2,Northern Rim,56.94097738,50.75786612
No,65.10847158,0,10645,0.507847466,46,3,Eastern Islands,50.75760559,66.12847158
No,55.03926255,0,13205,0.494661914,29,2,Northern Rim,57.81138771,56.05926255
No,43.16127821,0,17023,0.525592256,46,5,Northern Rim,55.35714987,44.18127821
No,38.93856445,0,10428,0.51111268,67,2,Northern Rim,51.89994939,39.95856445
No,62.08782818,0,4654,0.485756111,36,3,West,52.83782782,63.10782818
No,39.93128773,0,7616,0.522784786,50,3,West,60.71168438,40.95128773
